prog,malloc,threads,time,cycles,galois,push,pop,emptypop,npush,npop,nemptypop,good,bad,empty,work_cyc,ngood,nbad,nempty,work_n,qpopfast,qpopfastcyc,qpoplocal,qpoplocalcyc,qpopremote,qpopremotecyc,qpopempty,qpopemptycyc
testrun4/sssp-klsm256mq_planar10M_d4,libc,66,1.89665248,3.00429752832e+11,26256214219.0,1.23119989433e+11,68705889119.0,2021988840.0,22354441.0,22354446.0,965861.0,75694303874.0,684339049.0,3947028298.0,80325671221.0,119999788.0,1212187.0,12254124.0,133466099.0,0,0,0,0,0,0,0,0
testrun4/sssp-klsm256mq_planar10M_d4,libc,88,1.4961304625,3.1598275368e+11,27211142196.0,1.29563018876e+11,74110717941.0,2314017876.0,22577524.0,22577529.0,1003958.0,76876737954.0,1765907554.0,4141211283.0,82783856791.0,119999788.0,3071123.0,12322752.0,135393663.0,0,0,0,0,0,0,0,0
testrun4/sssp-klsm256mq_planar10M_d4,libc,88,1.49364872292,3.1545861028e+11,27207333175.0,1.29352333977e+11,73937890399.0,2287552805.0,22590601.0,22590606.0,1005274.0,76742017854.0,1804579459.0,4126902611.0,82673499924.0,119999788.0,3201308.0,12325046.0,135526142.0,0,0,0,0,0,0,0,0
testrun4/sssp-klsm256mq_planar10M_d4,libc,88,1.48589875,3.13821816e+11,26884955858.0,1.28261423309e+11,73963805614.0,2290666171.0,22603497.0,22603502.0,1003916.0,76434135557.0,1856422510.0,4130406981.0,82420965048.0,119999788.0,3300661.0,12329571.0,135630020.0,0,0,0,0,0,0,0,0
testrun4/sssp-klsm256mq_planar10M_d4,libc,88,1.48047722833,3.12676790624e+11,26652289606.0,1.27804568718e+11,73805143388.0,2370481680.0,22553776.0,22553781.0,1017076.0,76344181434.0,1582533002.0,4117592796.0,82044307232.0,119999788.0,2809347.0,12320807.0,135129942.0,0,0,0,0,0,0,0,0
testrun4/sssp-klsm256mq_planar10M_d4,libc,88,1.47448751917,3.11411764048e+11,26690660021.0,1.27605352997e+11,73430723049.0,2317390549.0,22540198.0,22540203.0,1013217.0,75833694088.0,1460487160.0,4073456184.0,81367637432.0,119999788.0,2539697.0,12329683.0,134869168.0,0,0,0,0,0,0,0,0
testrun4/sssp-klsm256mq_planar10M_d4,libc,88,1.480663585,3.12716149152e+11,26663378638.0,1.27909244648e+11,73717433053.0,2318551644.0,22551615.0,22551620.0,1011944.0,76435340822.0,1555686342.0,4116514005.0,82107541169.0,119999788.0,2750541.0,12323514.0,135073843.0,0,0,0,0,0,0,0,0
testrun4/sssp-klsm256mq_planar10M_d4,libc,88,1.47496054875,3.11511667896e+11,26560849298.0,1.28011326366e+11,73306459595.0,2247704916.0,22525105.0,22525110.0,1003365.0,75928527300.0,1384494520.0,4072305901.0,81385327721.0,119999788.0,2500808.0,12317866.0,134818462.0,0,0,0,0,0,0,0,0
testrun4/sssp-klsm256mq_planar10M_d4,libc,88,1.4850611025,3.13644904848e+11,26901181897.0,1.28897616304e+11,73740954168.0,2290258793.0,22492301.0,22492306.0,1001493.0,76513468767.0,1183580124.0,4117844795.0,81814893686.0,119999788.0,2111552.0,12317398.0,134428738.0,0,0,0,0,0,0,0,0
testrun4/sssp-klsm256mq_planar10M_d4,libc,88,1.49515436167,3.15776601184e+11,27289732318.0,1.29190709262e+11,74163841122.0,2312404046.0,22608831.0,22608836.0,1003814.0,76711057536.0,1974524353.0,4134332547.0,82819914436.0,119999788.0,3442954.0,12323072.0,135765814.0,0,0,0,0,0,0,0,0
testrun4/sssp-klsm256mq_planar10M_d4,libc,88,1.48923747167,3.14526954016e+11,26985350746.0,1.29289833482e+11,73784767516.0,2288120563.0,22551046.0,22551051.0,1004262.0,76579866513.0,1464155741.0,4134859455.0,82178881709.0,119999788.0,2648715.0,12331469.0,134979972.0,0,0,0,0,0,0,0,0
testrun4/sssp-klsm256mq_r4-2e24_d4,libc,110,1.596377215,4.2144358476e+11,40831089074.0,2.01930529268e+11,88248587992.0,3337581874.0,22449429.0,22449432.0,1340997.0,83410380345.0,6412607.0,3679003600.0,87095796552.0,67108861.0,4319.0,5671149.0,72784329.0,0,0,0,0,0,0,0,0
testrun4/sssp-klsm256mq_r4-2e24_d4,libc,110,1.59153056042,4.2016406795e+11,40500986899.0,2.01794428247e+11,87792215028.0,3318853144.0,22448435.0,22448438.0,1343645.0,83096742721.0,4811899.0,3656030012.0,86757584632.0,67108861.0,3307.0,5670398.0,72782566.0,0,0,0,0,0,0,0,0
testrun4/sssp-klsm256mq_r4-2e24_d4,libc,110,1.59020807917,4.198149329e+11,40708289542.0,2.00781048088e+11,88076266343.0,3332335809.0,22448444.0,22448447.0,1341220.0,83213696757.0,4756899.0,3698539462.0,86916993118.0,67108861.0,3510.0,5670359.0,72782730.0,0,0,0,0,0,0,0,0
testrun4/sssp-klsm256mq_r4-2e24_d4,libc,110,1.579122295,4.1688828588e+11,40167685845.0,1.99404456196e+11,87695464830.0,3351526945.0,22449803.0,22449806.0,1345536.0,82586293728.0,6056974.0,3676801362.0,86269152064.0,67108861.0,4539.0,5671455.0,72784855.0,0,0,0,0,0,0,0,0
testrun4/sssp-klsm256mq_r4-2e24_d4,libc,110,1.58458148792,4.1832951281e+11,36841468185.0,2.02291082112e+11,88417118354.0,3357963043.0,22448509.0,22448512.0,1337316.0,83689766276.0,4440537.0,3727674303.0,87421881116.0,67108861.0,3302.0,5670469.0,72782632.0,0,0,0,0,0,0,0,0
testrun4/sssp-klsm256mq_r4-2e24_d4,libc,110,1.57417804417,4.1558300366e+11,36256388785.0,2.01461425174e+11,87834680916.0,3318131198.0,22449329.0,22449332.0,1341563.0,83030110772.0,5464846.0,3676801969.0,86712377587.0,67108861.0,3980.0,5671107.0,72783948.0,0,0,0,0,0,0,0,0
testrun4/sssp-klsm256mq_r4-2e24_d4,libc,110,1.58211887958,4.1767938421e+11,36783927587.0,2.02247892812e+11,88174811869.0,3345420927.0,22450567.0,22450570.0,1340037.0,83421197129.0,7762299.0,3698371587.0,87127331015.0,67108861.0,5470.0,5671999.0,72786330.0,0,0,0,0,0,0,0,0
testrun4/sssp-klsm256mq_r4-2e24_d4,libc,110,1.59960894375,4.2229676115e+11,40979335259.0,2.02407639281e+11,88308510894.0,3328211137.0,22449881.0,22449884.0,1335248.0,83559596892.0,6433854.0,3707033833.0,87273064579.0,67108861.0,4799.0,5671457.0,72785117.0,0,0,0,0,0,0,0,0
testrun4/sssp-klsm256mq_r4-2e24_d4,libc,110,1.592148035,4.2032708124e+11,40733043900.0,2.01379191996e+11,88019087195.0,3331754219.0,22450056.0,22450059.0,1340902.0,83188297784.0,6637498.0,3669068648.0,86864003930.0,67108861.0,4816.0,5671642.0,72785319.0,0,0,0,0,0,0,0,0
testrun4/sssp-klsm256mq_r4-2e24_d4,libc,110,1.57459615542,4.1569338503e+11,37179693743.0,2.00444004661e+11,88104059102.0,3333558595.0,22450284.0,22450287.0,1338880.0,82945700903.0,7044049.0,3679323977.0,86632068929.0,67108861.0,5121.0,5671814.0,72785796.0,0,0,0,0,0,0,0,0
testrun4/sssp-klsm256mq_r4-2e24_d4,libc,132,1.3965653775,4.42431911592e+11,42144336262.0,2.13333425164e+11,92720901977.0,3642775055.0,22450558.0,22450561.0,1390885.0,86655639591.0,7403016.0,3927430527.0,90590473134.0,67108861.0,5155.0,5672052.0,72786068.0,0,0,0,0,0,0,0,0
testrun4/sssp-klsm256mq_r4-2e24_d4,libc,132,1.38758317667,4.39586350368e+11,40796738088.0,2.12497700878e+11,92450584207.0,3641555022.0,22451066.0,22451069.0,1392767.0,86265263294.0,8384174.0,3926124705.0,90199772173.0,67108861.0,5636.0,5672432.0,72786929.0,0,0,0,0,0,0,0,0
testrun4/sssp-klsm256mq_r4-2e24_d4,libc,132,1.38233197542,4.37922769812e+11,39356092449.0,2.12521471662e+11,92275664845.0,3610629066.0,22451243.0,22451246.0,1392957.0,86235920245.0,8727028.0,3914264517.0,90158911790.0,67108861.0,6054.0,5672531.0,72787446.0,0,0,0,0,0,0,0,0
testrun4/sssp-klsm256mq_r4-2e24_d4,libc,132,1.40122741167,4.43908844016e+11,42289368241.0,2.14076816084e+11,92796786845.0,3639307612.0,22450388.0,22450391.0,1391025.0,87157698565.0,7446172.0,3941420497.0,91106565234.0,67108861.0,5139.0,5671879.0,72785879.0,0,0,0,0,0,0,0,0
testrun4/sssp-klsm256mq_r4-2e24_d4,libc,132,1.39309021792,4.41330981036e+11,42168673727.0,2.12498548915e+11,92591364119.0,3637002964.0,22449792.0,22449795.0,1390170.0,86503710506.0,7729548.0,3923951257.0,90435391311.0,67108861.0,4540.0,5671428.0,72784829.0,0,0,0,0,0,0,0,0
testrun4/sssp-klsm256mq_r4-2e24_d4,libc,132,1.3913668775,4.40785026792e+11,39985583317.0,2.13883699389e+11,92471538236.0,3732995774.0,22451059.0,22451062.0,1388617.0,86782617286.0,8885211.0,3919707579.0,90711210076.0,67108861.0,5883.0,5672379.0,72787123.0,0,0,0,0,0,0,0,0
testrun4/sssp-klsm256mq_r4-2e24_d4,libc,132,1.403046695,4.44485192976e+11,42431499714.0,2.13984488561e+11,93192947021.0,3679150165.0,22451237.0,22451240.0,1390481.0,87224567212.0,10213379.0,3962326924.0,91197107515.0,67108861.0,5977.0,5672511.0,72787349.0,0,0,0,0,0,0,0,0
testrun4/sssp-klsm256mq_r4-2e24_d4,libc,132,1.40297175167,4.44461450928e+11,42450225756.0,2.14274730746e+11,93011729881.0,3665975661.0,22450294.0,22450297.0,1390461.0,87105287043.0,7626022.0,3945875819.0,91058788884.0,67108861.0,5173.0,5671780.0,72785814.0,0,0,0,0,0,0,0,0
testrun4/sssp-klsm256mq_r4-2e24_d4,libc,132,1.40585974042,4.45376365764e+11,42728838898.0,2.14591792613e+11,93162475677.0,3653565868.0,22450428.0,22450431.0,1389157.0,87267152917.0,7403200.0,3965136591.0,91239692708.0,67108861.0,5128.0,5671931.0,72785920.0,0,0,0,0,0,0,0,0
testrun4/sssp-klsm256mq_r4-2e24_d4,libc,132,1.39703236,4.42579851648e+11,40578747555.0,2.14099548378e+11,93065130409.0,3680353161.0,22450286.0,22450289.0,1390854.0,87185192926.0,7646042.0,3963233177.0,91156072145.0,67108861.0,5304.0,5671736.0,72785901.0,0,0,0,0,0,0,0,0
testrun4/sssp-klsm256mq_r4-2e24_d4,libc,154,1.24013720417,4.5835471066e+11,41844566549.0,2.22100827317e+11,97001366049.0,3962716448.0,22453455.0,22453458.0,1440998.0,89304260113.0,11725759.0,4129248425.0,93445234297.0,67108861.0,7665.0,5674320.0,72790846.0,0,0,0,0,0,0,0,0
testrun4/sssp-klsm256mq_r4-2e24_d4,libc,154,1.23351748458,4.55908062302e+11,40577948607.0,2.21419060369e+11,96797421746.0,3981812438.0,22450751.0,22450754.0,1449756.0,89015153386.0,8173666.0,4108492090.0,93131819142.0,67108861.0,5444.0,5672202.0,72786507.0,0,0,0,0,0,0,0,0
testrun4/sssp-klsm256mq_r4-2e24_d4,libc,154,1.24138414375,4.5881557953e+11,43523527316.0,2.21259854619e+11,96922757528.0,4004109506.0,22451869.0,22451872.0,1446365.0,88956914150.0,9731071.0,4138685340.0,93105330561.0,67108861.0,6365.0,5673067.0,72788293.0,0,0,0,0,0,0,0,0
testrun4/sssp-klsm256mq_r4-2e24_d4,libc,154,1.23047774,4.54784572704e+11,41379024120.0,2.20452263599e+11,96474430382.0,3961187730.0,22454738.0,22454741.0,1449879.0,88414141568.0,13663727.0,4089861578.0,92517666873.0,67108861.0,9107.0,5675248.0,72793216.0,0,0,0,0,0,0,0,0
testrun4/sssp-klsm256mq_r4-2e24_d4,libc,154,1.24207451167,4.59070739512e+11,43611881327.0,2.21161263948e+11,97016364404.0,4055829881.0,22453683.0,22453686.0,1452635.0,89074029803.0,12301261.0,4139068888.0,93225399952.0,67108861.0,8288.0,5674393.0,72791542.0,0,0,0,0,0,0,0,0
testrun4/sssp-klsm256mq_r4-2e24_d4,libc,154,1.24303500625,4.5942573831e+11,43649812865.0,2.21571880716e+11,97012603608.0,3956865925.0,22454367.0,22454370.0,1441867.0,89095576466.0,13237231.0,4125761499.0,93234575196.0,67108861.0,8742.0,5674980.0,72792583.0,0,0,0,0,0,0,0,0
testrun4/sssp-klsm256mq_r4-2e24_d4,libc,154,1.23296412333,4.55703539984e+11,43160022049.0,2.19554784244e+11,96603206415.0,3982931715.0,22454678.0,22454681.0,1447960.0,88286218832.0,14125707.0,4102251022.0,92402595561.0,67108861.0,9330.0,5675126.0,72793317.0,0,0,0,0,0,0,0,0
testrun4/sssp-klsm256mq_r4-2e24_d4,libc,154,1.247202655,4.60966101288e+11,43909303738.0,2.2223350741e+11,97169034547.0,3998067983.0,22453163.0,22453166.0,1445491.0,89496884588.0,12250789.0,4147052233.0,93656187610.0,67108861.0,7780.0,5674007.0,72790648.0,0,0,0,0,0,0,0,0
testrun4/sssp-klsm256mq_r4-2e24_d4,libc,154,1.23505648625,4.56476877318e+11,40866869928.0,2.22006937598e+11,96769053958.0,3988358408.0,22452553.0,22452556.0,1449311.0,88737149505.0,10804691.0,4097703230.0,92845657426.0,67108861.0,6956.0,5673598.0,72789415.0,0,0,0,0,0,0,0,0
testrun4/sssp-klsm256mq_r4-2e24_d4,libc,154,1.24346091125,4.59583152798e+11,43344601508.0,2.21884677159e+11,97158982075.0,4028332237.0,22454508.0,22454511.0,1446778.0,89006729939.0,13562401.0,4146267479.0,93166559819.0,67108861.0,8939.0,5675038.0,72792838.0,0,0,0,0,0,0,0,0
testrun4/sssp-klsm256mq_r4-2e24_d4,libc,176,1.10680211083,4.67513211616e+11,41281793661.0,2.2633160674e+11,1.00789403595e+11,4404385540.0,22457200.0,22457203.0,1500459.0,90424094300.0,17327788.0,4264599992.0,94706022080.0,67108861.0,11300.0,5677133.0,72797294.0,0,0,0,0,0,0,0,0
testrun4/sssp-klsm256mq_r4-2e24_d4,libc,176,1.12208286,4.73967800064e+11,44484541798.0,2.28660338763e+11,1.01074093879e+11,4360471269.0,22456298.0,22456301.0,1496356.0,91105976272.0,16134320.0,4266243763.0,95388354355.0,67108861.0,10451.0,5676487.0,72795799.0,0,0,0,0,0,0,0,0
testrun4/sssp-klsm256mq_r4-2e24_d4,libc,176,1.11743151292,4.72003071056e+11,44319387028.0,2.27525120152e+11,1.00780345973e+11,4474473406.0,22455282.0,22455285.0,1510062.0,90619528060.0,15053226.0,4269163211.0,94903744497.0,67108861.0,9620.0,5675672.0,72794153.0,0,0,0,0,0,0,0,0
testrun4/sssp-klsm256mq_r4-2e24_d4,libc,176,1.112899225,4.7008863264e+11,43997342824.0,2.2659725679e+11,1.0059504186e+11,4362140702.0,22453565.0,22453568.0,1500634.0,90288233327.0,12119206.0,4236497931.0,94536850464.0,67108861.0,7742.0,5674387.0,72790990.0,0,0,0,0,0,0,0,0
testrun4/sssp-klsm256mq_r4-2e24_d4,libc,176,1.11122489333,4.69381394944e+11,41250085639.0,2.27901461986e+11,1.0069354449e+11,4477072332.0,22456273.0,22456276.0,1510008.0,90781842330.0,16644431.0,4260743736.0,95059230497.0,67108861.0,10546.0,5676400.0,72795807.0,0,0,0,0,0,0,0,0
testrun4/sssp-klsm256mq_r4-2e24_d4,libc,176,1.11844845,4.7243262528e+11,44354390988.0,2.27505262755e+11,1.01032469038e+11,4423072313.0,22452384.0,22452387.0,1501734.0,90840211143.0,10520270.0,4266698773.0,95117430186.0,67108861.0,6871.0,5673459.0,72789191.0,0,0,0,0,0,0,0,0
testrun4/sssp-klsm256mq_r4-2e24_d4,libc,176,1.12936341,4.77043104384e+11,44785334314.0,2.30375895085e+11,1.01416797887e+11,4568875294.0,22454811.0,22454814.0,1514015.0,91610136252.0,14284932.0,4271780620.0,95896201804.0,67108861.0,8940.0,5675341.0,72793142.0,0,0,0,0,0,0,0,0
testrun4/sssp-klsm256mq_r4-2e24_d4,libc,176,1.12875160167,4.76784676544e+11,44584692717.0,2.31025674744e+11,1.01289580734e+11,4369661949.0,22453137.0,22453140.0,1497408.0,91261455378.0,13688145.0,4239922877.0,95515066400.0,67108861.0,7760.0,5673962.0,72790583.0,0,0,0,0,0,0,0,0
testrun4/sssp-klsm256mq_r4-2e24_d4,libc,176,1.11381846375,4.70476919088e+11,43132283374.0,2.27017237555e+11,1.00958648647e+11,4419621765.0,22453800.0,22453803.0,1498581.0,90659905807.0,12747806.0,4276474134.0,94949127747.0,67108861.0,8239.0,5674522.0,72791622.0,0,0,0,0,0,0,0,0
testrun4/sssp-klsm256mq_r4-2e24_d4,libc,176,1.12255182,4.74165888768e+11,44404101046.0,2.28864575718e+11,1.00976642921e+11,4404506267.0,22451961.0,22451964.0,1499359.0,91227079364.0,9846595.0,4279136857.0,95516062816.0,67108861.0,6467.0,5673145.0,72788473.0,0,0,0,0,0,0,0,0
testrun4/sssp-klsm256mq_r4-2e24_d4,libc,22,5.89407857708,3.1120734887e+11,32962766390.0,1.44735368908e+11,40903447831.0,782224210.0,22446522.0,22446525.0,663865.0,88332680652.0,2365943.0,3488494936.0,91823541531.0,67108861.0,1775.0,5668862.0,72779498.0,0,0,0,0,0,0,0,0
testrun4/sssp-klsm256mq_r4-2e24_d4,libc,22,6.05232035292,3.19562514634e+11,34407976263.0,1.48223945404e+11,42483009883.0,821957233.0,22446150.0,22446153.0,663370.0,90010322106.0,1842034.0,3613461711.0,93625625851.0,67108861.0,1408.0,5668594.0,72778863.0,0,0,0,0,0,0,0,0
testrun4/sssp-klsm256mq_r4-2e24_d4,libc,22,5.95347724667,3.14343598624e+11,34519168832.0,1.45716367409e+11,41225536935.0,785102663.0,22445793.0,22445796.0,664137.0,88577807426.0,1431721.0,3518183638.0,92097422785.0,67108861.0,1087.0,5668306.0,72778254.0,0,0,0,0,0,0,0,0
testrun4/sssp-klsm256mq_r4-2e24_d4,libc,22,5.918055745,3.12473343336e+11,33406712898.0,1.44857390426e+11,41368713483.0,799868128.0,22445639.0,22445642.0,662311.0,88531284756.0,1269014.0,3508104631.0,92040658401.0,67108861.0,947.0,5668189.0,72777997.0,0,0,0,0,0,0,0,0
testrun4/sssp-klsm256mq_r4-2e24_d4,libc,22,5.88915472667,3.10947369568e+11,33503981270.0,1.43077193219e+11,41660923829.0,815720460.0,22446109.0,22446112.0,663544.0,88297673897.0,1744826.0,3590132067.0,91889550790.0,67108861.0,1373.0,5668551.0,72778785.0,0,0,0,0,0,0,0,0
testrun4/sssp-klsm256mq_r4-2e24_d4,libc,22,5.93263192333,3.13242965552e+11,33551194610.0,1.45891072704e+11,41081337498.0,777728315.0,22445803.0,22445806.0,660714.0,88443907389.0,1456807.0,3496268229.0,91941632425.0,67108861.0,1054.0,5668324.0,72778239.0,0,0,0,0,0,0,0,0
testrun4/sssp-klsm256mq_r4-2e24_d4,libc,22,5.89411191792,3.11209109266e+11,33001125290.0,1.44715717882e+11,40930562208.0,776353237.0,22446055.0,22446058.0,663461.0,88276054315.0,1697647.0,3507598687.0,91785350649.0,67108861.0,1337.0,5668495.0,72778693.0,0,0,0,0,0,0,0,0
testrun4/sssp-klsm256mq_r4-2e24_d4,libc,22,6.006107245,3.17122462536e+11,33406298226.0,1.47597870845e+11,42032669799.0,808210290.0,22446183.0,22446186.0,661155.0,89713549767.0,1932249.0,3561931360.0,93277413376.0,67108861.0,1467.0,5668596.0,72778924.0,0,0,0,0,0,0,0,0
testrun4/sssp-klsm256mq_r4-2e24_d4,libc,22,5.85148361333,3.08958334784e+11,31529989379.0,1.43355248909e+11,41395882839.0,801264295.0,22445916.0,22445919.0,663742.0,88319210279.0,1440143.0,3555298940.0,91875949362.0,67108861.0,1155.0,5668417.0,72778433.0,0,0,0,0,0,0,0,0
testrun4/sssp-klsm256mq_r4-2e24_d4,libc,22,5.908536625,3.119707338e+11,32648114479.0,1.45451442322e+11,41367927147.0,792784740.0,22445803.0,22445806.0,664264.0,88192939043.0,1408981.0,3516117088.0,91710465112.0,67108861.0,1078.0,5668312.0,72778251.0,0,0,0,0,0,0,0,0
testrun4/sssp-klsm256mq_r4-2e24_d4,libc,44,3.45937246333,3.65309732128e+11,32891794934.0,1.74995041929e+11,66804805122.0,1759005723.0,22446818.0,22446821.0,906779.0,85280003826.0,2931732.0,3576148862.0,88859084420.0,67108861.0,1988.0,5669115.0,72779964.0,0,0,0,0,0,0,0,0
testrun4/sssp-klsm256mq_r4-2e24_d4,libc,44,3.45379419083,3.64720666552e+11,34088130030.0,1.73834430692e+11,66655496807.0,1764251246.0,22446447.0,22446450.0,908151.0,84813114802.0,2327639.0,3562915336.0,88378357777.0,67108861.0,1628.0,5668817.0,72779306.0,0,0,0,0,0,0,0,0
testrun4/sssp-klsm256mq_r4-2e24_d4,libc,44,3.44262620375,3.63541327116e+11,34183439990.0,1.73341249621e+11,66266819186.0,1747905868.0,22447053.0,22447056.0,908980.0,84488715743.0,2887329.0,3510309379.0,88001912451.0,67108861.0,2202.0,5669284.0,72780347.0,0,0,0,0,0,0,0,0
testrun4/sssp-klsm256mq_r4-2e24_d4,libc,44,3.48235651667,3.6773684816e+11,34340974442.0,1.76230346318e+11,66531301889.0,1751336015.0,22446540.0,22446543.0,911896.0,85352365385.0,2597942.0,3527926169.0,88882889496.0,67108861.0,1713.0,5668892.0,72779466.0,0,0,0,0,0,0,0,0
testrun4/sssp-klsm256mq_r4-2e24_d4,libc,44,3.43902927417,3.63161491352e+11,32576686118.0,1.74165387442e+11,66526814387.0,1750195871.0,22446907.0,22446910.0,910887.0,84616749707.0,2673133.0,3522984694.0,88142407534.0,67108861.0,2046.0,5669175.0,72780082.0,0,0,0,0,0,0,0,0
testrun4/sssp-klsm256mq_r4-2e24_d4,libc,44,3.46690221833,3.66104874256e+11,33121290534.0,1.75595962324e+11,66764363238.0,1768703998.0,22447670.0,22447673.0,910261.0,85283854382.0,3696948.0,3567002832.0,88854554162.0,67108861.0,2746.0,5669762.0,72781369.0,0,0,0,0,0,0,0,0
testrun4/sssp-klsm256mq_r4-2e24_d4,libc,44,3.42896391833,3.62098589776e+11,32538335821.0,1.73927362186e+11,66261507252.0,1782866358.0,22447776.0,22447779.0,928764.0,84111725325.0,3880685.0,3472912149.0,87588518159.0,67108861.0,2926.0,5669829.0,72781616.0,0,0,0,0,0,0,0,0
testrun4/sssp-klsm256mq_r4-2e24_d4,libc,44,3.46904200167,3.66330835376e+11,33821897529.0,1.75015051752e+11,66960018564.0,1772418320.0,22446946.0,22446949.0,907650.0,85176906705.0,2766885.0,3581775621.0,88761449211.0,67108861.0,2144.0,5669196.0,72780201.0,0,0,0,0,0,0,0,0
testrun4/sssp-klsm256mq_r4-2e24_d4,libc,44,3.4454073,3.6383501088e+11,33501318767.0,1.73861808724e+11,66482126410.0,1761351067.0,22447574.0,22447577.0,912761.0,84695711084.0,3564808.0,3529130020.0,88228405912.0,67108861.0,2697.0,5669692.0,72781250.0,0,0,0,0,0,0,0,0
testrun4/sssp-klsm256mq_r4-2e24_d4,libc,44,3.4752922375,3.6699086028e+11,32888274119.0,1.75761368499e+11,67255606719.0,1781789232.0,22446816.0,22446819.0,907334.0,85708363517.0,2763439.0,3592694755.0,89303821711.0,67108861.0,1994.0,5669098.0,72779953.0,0,0,0,0,0,0,0,0
testrun4/sssp-klsm256mq_r4-2e24_d4,libc,4,28.6249735817,2.74799746384e+11,29182187679.0,1.20276277053e+11,37717372905.0,550657587.0,22444981.0,22444984.0,494713.0,84083865645.0,450261.0,2988935254.0,87073251160.0,67108861.0,377.0,5667678.0,72776916.0,0,0,0,0,0,0,0,0
testrun4/sssp-klsm256mq_r4-2e24_d4,libc,4,28.706301695,2.75580496272e+11,28485240420.0,1.21119618752e+11,38292157055.0,575290674.0,22444949.0,22444952.0,498879.0,84081278706.0,404273.0,3026506392.0,87108189371.0,67108861.0,340.0,5667656.0,72776857.0,0,0,0,0,0,0,0,0
testrun4/sssp-klsm256mq_r4-2e24_d4,libc,4,28.7790682462,2.76279055164e+11,28972446240.0,1.21660961032e+11,38075477569.0,558576898.0,22444948.0,22444951.0,498447.0,84022593997.0,387518.0,2988611910.0,87011593425.0,67108861.0,328.0,5667658.0,72776847.0,0,0,0,0,0,0,0,0
testrun4/sssp-klsm256mq_r4-2e24_d4,libc,4,28.8696790733,2.77148919104e+11,29094154433.0,1.22092003435e+11,38037410019.0,554975805.0,22444896.0,22444899.0,494166.0,84378831054.0,338180.0,2991206178.0,87370375412.0,67108861.0,271.0,5667621.0,72776753.0,0,0,0,0,0,0,0,0
testrun4/sssp-klsm256mq_r4-2e24_d4,libc,4,28.66271698,2.75162083008e+11,29078922063.0,1.20424398531e+11,37859320777.0,552900460.0,22444829.0,22444832.0,493253.0,84231670166.0,253758.0,3014617253.0,87246541177.0,67108861.0,215.0,5667571.0,72776647.0,0,0,0,0,0,0,0,0
testrun4/sssp-klsm256mq_r4-2e24_d4,libc,4,28.518191085,2.73774634416e+11,28771387559.0,1.19701309111e+11,37961669914.0,559896217.0,22445031.0,22445034.0,500129.0,83802065186.0,508174.0,2977798255.0,86780371615.0,67108861.0,427.0,5667715.0,72777003.0,0,0,0,0,0,0,0,0
testrun4/sssp-klsm256mq_r4-2e24_d4,libc,4,28.39226747,2.72565767712e+11,28872964393.0,1.18879671831e+11,37625177237.0,552254437.0,22444959.0,22444962.0,496505.0,83637054595.0,401787.0,2998243432.0,86635699814.0,67108861.0,343.0,5667664.0,72776868.0,0,0,0,0,0,0,0,0
testrun4/sssp-klsm256mq_r4-2e24_d4,libc,4,28.4101780512,2.72737709292e+11,28466032134.0,1.19373634751e+11,37459399160.0,544879273.0,22444931.0,22444934.0,495584.0,83918578182.0,374367.0,2974811425.0,86893763974.0,67108861.0,312.0,5667644.0,72776817.0,0,0,0,0,0,0,0,0
testrun4/sssp-klsm256mq_r4-2e24_d4,libc,4,28.4791201942,2.73399553864e+11,28462195172.0,1.19495631461e+11,37815010464.0,555839164.0,22444932.0,22444935.0,498007.0,84069717520.0,369008.0,3000791075.0,87070877603.0,67108861.0,309.0,5667647.0,72776817.0,0,0,0,0,0,0,0,0
testrun4/sssp-klsm256mq_r4-2e24_d4,libc,4,28.6793416917,2.7532168024e+11,28823629367.0,1.21004940506e+11,37810614294.0,558107627.0,22444817.0,22444820.0,501726.0,84139991658.0,259710.0,2984137078.0,87124388446.0,67108861.0,197.0,5667560.0,72776618.0,0,0,0,0,0,0,0,0
testrun4/sssp-klsm256mq_r4-2e24_d4,libc,8,15.1672086471,2.91210406024e+11,30561293977.0,1.31879512806e+11,39017086226.0,665526157.0,22445180.0,22445183.0,598641.0,85915780390.0,728847.0,3170477621.0,89086986858.0,67108861.0,552.0,5667832.0,72777245.0,0,0,0,0,0,0,0,0
testrun4/sssp-klsm256mq_r4-2e24_d4,libc,8,14.98298974,2.87673403008e+11,30230721840.0,1.2938668832e+11,38959066204.0,673905217.0,22445297.0,22445300.0,599178.0,85212460780.0,804339.0,3209756308.0,88423021427.0,67108861.0,664.0,5667924.0,72777449.0,0,0,0,0,0,0,0,0
testrun4/sssp-klsm256mq_r4-2e24_d4,libc,8,15.1018986108,2.89956453328e+11,30154069973.0,1.31524033643e+11,38739980291.0,654004186.0,22445169.0,22445172.0,594098.0,85701863388.0,634215.0,3181867632.0,88884365235.0,67108861.0,535.0,5667829.0,72777225.0,0,0,0,0,0,0,0,0
testrun4/sssp-klsm256mq_r4-2e24_d4,libc,8,15.0388594737,2.88746101896e+11,30268353396.0,1.30358501584e+11,38966852817.0,686170153.0,22445277.0,22445280.0,605292.0,85280906928.0,724058.0,3184592960.0,88466223946.0,67108861.0,609.0,5667917.0,72777387.0,0,0,0,0,0,0,0,0
